Country: USA,,,,,,,,,
Variable: Job_Creation_Rate_Births,,,,,,,,,
Unit of Analysis: Active Establishments*,,,,,,,,,
Source: Longitudinal Business Database 1977-2012,,,,,,,,,
 *Establishment activity is defined by the existence of March 12 employment,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
a) 0,198.2,199.0,199.9,199.9,199.9,200.0,,,
b) 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
c) 2,4.0,0.8,D,D,0.0,0.0,D,,D
d) 3,4.0,D,D,D,0.0,0.0,0.0,D,D
e) 4,D,D,0.0,0.0,0.0,0.0,0.0,0.0,
f) 5,D,D,0.0,0.0,0.0,0.0,D,0.0,D
g) 6 to 10,2.9,D,D,0.0,0.0,0.0,0.0,0.0,0.0
h) 11 to 15,2.9,0.8,D,D,0.0,0.0,0.0,0.0,
i) 16 to 20,2.4,D,D,0.0,0.0,0.0,0.0,0.0,0.0
j) 21 to 25,D,D,0.0,0.0,0.0,0.0,0.0,D,D
k) 26+,D,0.0,0.0,0.0,0.0,0.0,0.0,D,D
l) Left Censored,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m) ALL,21.5,8.9,6.2,4.6,4.3,3.1,0.0,0.0,0.0
,           2005,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,196.5,198.7,194.3,195.3,D,200.0,D,D,
b) 1,0.0,0.0,0.0,0.0,0.0,0.0,D,D,
c) 2,2.7,D,0.0,D,0.0,0.0,0.0,0.0,
d) 3,4.5,D,D,0.0,D,0.0,D,,D
e) 4,3.6,D,0.0,D,0.0,0.0,0.0,D,D
f) 5,4.3,D,0.0,D,0.0,0.0,0.0,0.0,
g) 6 to 10,3.2,0.8,D,D,0.0,0.0,0.0,0.0,0.0
h) 11 to 15,2.5,D,0.0,D,0.0,0.0,0.0,D,D
i) 16 to 20,1.6,D,D,0.0,0.0,0.0,0.0,0.0,0.0
j) 21 to 25,1.5,D,D,D,0.0,0.0,0.0,D,D
k) 26+,2.4,D,0.0,D,0.0,0.0,0.0,D,D
l) Left Censored,1.1,D,0.0,D,0.0,0.0,0.0,0.0,0.0
m) ALL,21.2,8.2,6.4,5.7,3.7,5.5,4.9,6.4,0.0
,           2006,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,D,198.1,199.9,200.0,199.9,D,D,,
b) 1,0.0,0.0,0.0,0.0,0.0,D,0.0,0.0,D
c) 2,2.5,1.4,0.0,0.0,0.0,0.0,0.0,D,D
d) 3,D,0.0,0.0,D,0.0,0.0,0.0,0.0,
e) 4,4.0,D,0.0,D,0.0,0.0,D,,D
f) 5,1.6,D,D,0.0,0.0,0.0,D,D,D
g) 6 to 10,1.9,D,D,0.0,0.0,0.0,0.0,D,D
h) 11 to 15,2.3,D,D,0.0,0.0,0.0,0.0,D,D
i) 16 to 20,3.2,D,0.0,D,0.0,0.0,0.0,0.0,0.0
j) 21 to 25,1.5,0.0,D,0.0,0.0,D,0.0,D,D
k) 26+,1.1,0.0,0.0,0.0,0.0,0.0,0.0,D,D
l) Left Censored,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m) ALL,22.6,9.3,6.3,5.9,4.7,4.9,2.6,0.0,0.0
,           2007,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,D,198.8,200.0,200.0,D,199.9,199.9,,
b) 1,0.0,0.0,0.0,0.0,0.0,0.0,D,D,
c) 2,3.9,D,D,0.0,0.0,0.0,D,0.0,D
d) 3,4.3,D,0.0,D,0.0,0.0,D,,D
e) 4,3.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,
f) 5,4.2,0.0,D,D,0.0,0.0,D,D,
g) 6 to 10,2.4,0.8,D,D,0.0,0.0,0.0,D,D
h) 11 to 15,2.2,D,D,D,D,0.0,0.0,D,D
i) 16 to 20,1.7,0.7,D,D,0.0,D,0.0,0.0,0.0
j) 21 to 25,1.7,D,D,0.0,0.0,D,0.0,0.0,0.0
k) 26+,D,D,0.0,0.0,0.0,0.0,0.0,D,D
l) Left Censored,0.9,0.0,D,D,0.0,0.0,0.0,0.0,0.0
m) ALL,21.5,8.6,6.7,5.8,4.2,4.5,4.4,0.0,0.0
,           2008,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,190.7,200.0,199.9,192.4,199.9,199.9,199.9,,
b) 1,0.0,0.0,0.0,0.0,0.0,0.0,D,D,
c) 2,D,D,0.0,0.0,0.0,0.0,D,D,
d) 3,2.3,1.7,0.0,0.0,0.0,0.0,0.0,D,D
e) 4,3.1,2.1,0.0,0.0,0.0,0.0,D,,D
f) 5,4.5,D,D,0.0,0.0,0.0,0.0,D,D
g) 6 to 10,2.8,0.5,D,D,D,0.0,0.0,D,D
h) 11 to 15,D,0.9,D,0.0,0.0,0.0,0.0,D,D
i) 16 to 20,1.8,D,D,D,0.0,0.0,0.0,0.0,
j) 21 to 25,D,0.0,D,0.0,0.0,0.0,0.0,0.0,0.0
k) 26+,2.1,D,0.0,0.0,D,0.0,0.0,D,D
l) Left Censored,D,0.0,D,0.0,0.0,0.0,0.0,0.0,0.0
m) ALL,18.4,6.9,5.2,4.4,3.5,2.1,4.5,0.0,0.0
,           2009,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,194.3,200.0,200.0,199.9,D,D,D,,
b) 1,0.0,0.0,0.0,0.0,0.0,0.0,D,D,
c) 2,3.5,D,D,0.0,0.0,D,,0.0,D
d) 3,3.4,D,D,D,0.0,0.0,D,D,
e) 4,2.9,D,D,0.0,0.0,0.0,0.0,D,D
f) 5,3.2,D,D,0.0,0.0,0.0,D,,D
g) 6 to 10,2.3,0.6,D,0.0,D,0.0,0.0,D,D
h) 11 to 15,3.4,D,D,D,0.0,0.0,0.0,0.0,0.0
i) 16 to 20,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
j) 21 to 25,D,0.0,D,0.0,0.0,0.0,0.0,0.0,0.0
k) 26+,D,D,0.0,0.0,0.0,0.0,0.0,D,D
l) Left Censored,1.6,D,D,0.0,0.0,0.0,0.0,0.0,0.0
m) ALL,16.1,7.5,5.3,4.3,3.4,2.0,1.3,0.0,0.0
,           2010,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,196.8,198.7,199.9,199.9,199.9,D,D,,
b) 1,0.0,0.0,0.0,0.0,0.0,D,0.0,D,
c) 2,D,D,0.0,0.0,0.0,0.0,D,D,
d) 3,4.4,2.1,D,D,D,0.0,D,0.0,D
e) 4,D,2.2,D,0.0,0.0,0.0,0.0,,
f) 5,3.1,4.4,0.0,0.0,0.0,0.0,0.0,D,D
g) 6 to 10,3.8,1.7,1.2,0.0,0.0,0.0,0.0,D,D
h) 11 to 15,2.4,D,D,0.0,0.0,0.0,0.0,D,D
i) 16 to 20,2.5,D,D,D,D,0.0,0.0,D,D
j) 21 to 25,1.8,D,D,2.1,0.0,0.0,0.0,0.0,0.0
k) 26+,1.3,0.9,0.0,0.0,0.0,0.0,0.0,D,D
l) Left Censored,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m) ALL,15.8,8.0,4.2,4.9,4.5,1.5,4.3,0.0,0.0
,           2011,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,D,196.7,194.4,200.0,200.0,D,D,,
b) 1,0.0,0.0,0.0,0.0,0.0,D,0.0,D,
c) 2,6.7,D,0.0,D,0.0,0.0,D,D,D
d) 3,4.9,1.9,D,D,0.0,0.0,D,D,
e) 4,D,0.0,D,0.0,0.0,0.0,D,0.0,D
f) 5,5.0,D,D,0.0,0.0,0.0,0.0,,
g) 6 to 10,3.8,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0
h) 11 to 15,4.0,0.7,0.0,0.0,0.0,0.0,0.0,D,D
i) 16 to 20,2.9,0.8,0.0,0.0,0.0,0.0,0.0,D,D
j) 21 to 25,D,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k) 26+,2.7,D,0.0,D,0.0,0.0,0.0,D,D
l) Left Censored,D,D,D,D,0.0,0.0,0.0,0.0,0.0
m) ALL,16.1,6.6,4.6,5.8,1.4,3.1,2.0,0.0,0.0
,           2012,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,200.0,199.9,200.0,199.9,D,D,,D,
b) 1,0.0,0.0,0.0,0.0,0.0,D,0.0,D,
c) 2,D,D,0.0,0.0,0.0,D,0.0,D,
d) 3,D,1.8,D,0.0,0.0,0.0,0.0,D,D
e) 4,4.9,D,D,0.0,0.0,D,0.0,D,
f) 5,4.0,D,D,D,D,0.0,,D,D
g) 6 to 10,3.7,0.9,D,D,0.0,0.0,0.0,D,D
h) 11 to 15,2.8,D,0.0,D,D,0.0,0.0,D,D
i) 16 to 20,3.2,0.9,0.0,0.0,0.0,0.0,0.0,D,D
j) 21 to 25,1.9,0.0,D,D,0.0,0.0,0.0,0.0,0.0
k) 26+,D,0.0,0.0,D,0.0,0.0,0.0,0.0,0.0
l) Left Censored,1.8,D,D,0.0,0.0,0.0,0.0,0.0,0.0
m) ALL,18.1,7.7,4.5,4.6,3.2,1.5,0.0,3.5,0.0
