Country: USA,,,,,,,,,
Variable: Estabs,,,,,,,,,
Unit of Analysis: Active Establishments*,,,,,,,,,
Source: Longitudinal Business Database 1977-2012,,,,,,,,,
 *Establishment activity is defined by the existence of March 12 employment,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
e) 4,644,314,194,104,46,18,1,1,
f) 5,580,268,157,101,30,8,5,2,3
g) 6 to 10,"2,388","1,326",788,451,159,60,15,11,
h) 11 to 15,"1,616",913,636,366,113,48,12,12,3
i) 16 to 20,"1,254",725,457,283,93,51,11,3,1
j) 21 to 25,396,243,177,110,35,18,7,1,1
k) 26+,,,,,,,,,
l) Left Censored,"1,414",829,697,560,247,141,32,12,13
m) ALL,"12,627","6,151","3,885","2,462",883,404,101,47,23
,           2000,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,512",434,234,120,37,19,6,3,
b) 1,"1,111",353,172,122,49,16,4,2,1
c) 2,892,356,200,102,48,13,9,1,
d) 3,833,376,194,102,27,13,3,1,
e) 4,691,337,171,122,36,15,3,2,1
f) 5,570,297,172,109,44,16,3,1,
g) 6 to 10,"2,360","1,218",785,420,144,53,17,9,3
h) 11 to 15,"1,636",945,660,397,123,53,18,7,3
i) 16 to 20,"1,195",668,464,260,111,50,12,4,1
j) 21 to 25,594,377,234,157,50,26,7,1,2
k) 26+,,,,,,,,,
l) Left Censored,"1,332",790,660,548,235,142,32,12,11
m) ALL,"12,726","6,151","3,946","2,459",904,416,114,43,22
,           2001,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,571",436,228,151,47,16,2,1,4
b) 1,"1,203",371,220,111,36,18,5,3,
c) 2,872,327,182,139,42,15,4,3,1
d) 3,783,308,188,106,52,5,10,1,
e) 4,696,351,178,108,25,16,2,1,
f) 5,640,288,160,112,43,17,4,2,1
g) 6 to 10,"2,331","1,251",790,430,169,63,19,9,2
h) 11 to 15,"1,637",920,708,394,127,56,22,7,3
i) 16 to 20,"1,206",652,509,290,110,54,12,7,2
j) 21 to 25,810,459,293,183,72,30,9,1,2
k) 26+,,,,,,,,,
l) Left Censored,"1,286",767,635,531,247,140,31,11,13
m) ALL,"13,035","6,130","4,091","2,555",970,430,120,46,28
,           2002,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,830",522,272,148,63,22,8,,1
b) 1,"1,199",367,209,133,43,15,2,1,6
c) 2,925,364,215,131,40,15,6,4,
d) 3,730,307,170,141,44,16,3,2,1
e) 4,675,312,165,105,44,8,4,3,
f) 5,588,314,169,105,25,12,4,1,
g) 6 to 10,"2,213","1,159",717,452,164,67,19,9,3
h) 11 to 15,"1,667",970,673,404,131,67,18,9,3
i) 16 to 20,"1,090",654,491,300,97,53,6,7,3
j) 21 to 25,986,528,380,235,86,47,9,2,2
k) 26+,,,,,,,,,
l) Left Censored,"1,187",722,600,528,229,132,33,8,13
m) ALL,"13,090","6,219","4,061","2,682",966,454,112,46,32
,           2003,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,821",427,245,151,45,18,4,2,
b) 1,"1,427",447,246,132,56,19,7,,1
c) 2,917,389,216,124,45,12,3,1,1
d) 3,806,352,185,126,39,15,5,2,
e) 4,674,268,178,123,35,19,2,3,1
f) 5,610,289,158,98,42,10,5,,1
g) 6 to 10,"2,190","1,161",712,429,140,62,16,9,2
h) 11 to 15,"1,674",978,665,372,116,59,15,8,
i) 16 to 20,"1,109",649,461,304,98,56,13,8,5
j) 21 to 25,989,518,364,235,78,42,9,4,1
k) 26+,184,109,78,58,15,11,2,,1
l) Left Censored,"1,140",689,569,502,207,131,40,9,11
m) ALL,"13,541","6,276","4,077","2,654",916,454,121,46,24
,           2004,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,843",446,243,134,43,26,5,,
b) 1,"1,413",362,212,128,41,16,3,2,
c) 2,"1,116",467,265,127,61,19,5,,1
d) 3,762,347,210,121,46,11,5,1,1
e) 4,663,327,193,122,36,17,5,4,
f) 5,593,255,183,123,36,21,3,3,1
g) 6 to 10,"2,207","1,176",740,438,156,66,22,7,4
h) 11 to 15,"1,561",948,633,375,124,72,14,9,
i) 16 to 20,"1,133",681,488,322,106,50,15,7,5
j) 21 to 25,947,514,379,229,97,48,6,3,1
k) 26+,334,180,139,89,31,17,7,,1
l) Left Censored,"1,081",659,541,490,220,123,36,10,12
m) ALL,"13,653","6,362","4,226","2,698",997,486,126,46,26
,           2005,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,844",444,236,151,47,23,7,3,2
b) 1,"1,447",388,212,120,40,23,5,,
c) 2,"1,098",385,248,122,46,13,3,4,
d) 3,939,455,256,130,57,19,5,1,1
e) 4,693,350,169,122,49,14,3,1,1
f) 5,593,298,195,118,38,14,7,4,
g) 6 to 10,"2,204","1,202",741,486,162,81,17,9,4
h) 11 to 15,"1,546",908,610,378,110,59,12,13,2
i) 16 to 20,"1,153",724,503,363,105,52,19,5,4
j) 21 to 25,905,499,347,227,113,44,9,8,1
k) 26+,497,266,191,134,55,23,5,2,2
l) Left Censored,"1,036",619,546,474,203,117,33,10,11
m) ALL,"13,955","6,538","4,254","2,825","1,025",482,125,60,28
,           2006,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,953",506,283,161,53,30,7,2,
b) 1,"1,393",379,210,132,40,20,7,3,2
c) 2,"1,106",387,246,125,50,15,5,,1
d) 3,919,373,255,115,47,15,4,4,
e) 4,855,423,253,123,57,24,4,,1
f) 5,598,316,193,108,52,17,2,1,1
g) 6 to 10,"2,222","1,210",777,480,174,80,19,11,3
h) 11 to 15,"1,550",887,629,372,130,67,10,10,2
i) 16 to 20,"1,175",707,514,334,114,52,19,8,3
j) 21 to 25,881,555,368,244,112,47,11,6,2
k) 26+,640,360,245,159,65,30,7,2,2
l) Left Censored,983,615,511,448,210,102,38,11,10
m) ALL,"14,275","6,718","4,484","2,801","1,104",499,133,58,27
,           2007,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
