Country: USA,,,,,,,,,
Variable: Reallocation_Rate,,,,,,,,,
Unit of Analysis: Active Establishments*,,,,,,,,,
Source: Longitudinal Business Database 1977-2012,,,,,,,,,
 *Establishment activity is defined by the existence of March 12 employment,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
f) 5,35.8,31.2,23.4,29.4,25.4,10.0,D,D,
g) 6 to 10,24.6,28.2,24.6,19.6,19.6,16.8,5.2,D,D
h) 11 to 15,20.4,21.6,17.8,19.4,15.2,21.2,5.4,7.0,0.4
i) 16 to 20,17.6,17.6,12.8,15.6,15.4,18.0,5.0,D,D
j) 21 to 25,23.2,15.8,11.4,21.6,17.2,11.2,D,,D
k) 26+,,,,,,,,,
l) Left Censored,12.4,14.6,13.2,12.6,14.8,9.2,9.4,12.6,7.6
m) ALL,57.6,39.6,32.0,30.8,23.4,22.8,14.0,12.0,5.6
,           1999,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0.0,0.0,0.0,0.0,0.0,0.0,D,D,
b) 1,36.4,43.8,41.8,45.6,37.6,11.6,D,D,
c) 2,34.8,30.0,31.6,25.6,15.2,15.2,D,D,
d) 3,30.6,30.4,32.2,20.4,16.6,23.8,0.0,D,D
e) 4,25.2,27.4,27.4,31.4,22.0,21.0,D,D,
f) 5,27.6,31.8,20.0,25.6,16.2,11.4,D,D,0.0
g) 6 to 10,23.6,23.4,24.6,22.0,16.8,8.8,17.0,4.2,
h) 11 to 15,18.6,20.0,20.6,19.0,16.2,21.0,9.8,7.0,3.2
i) 16 to 20,21.6,18.4,18.0,16.2,19.0,18.2,6.0,D,D
j) 21 to 25,21.6,13.2,15.6,7.0,12.6,12.2,7.6,D,D
k) 26+,,,,,,,,,
l) Left Censored,16.2,15.0,14.0,14.4,12.2,13.2,4.0,4.4,3.2
m) ALL,56.6,36.0,32.8,29.6,20.8,18.2,18.4,14.8,2.8
,           2000,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
b) 1,42.2,46.6,41.8,34.8,36.4,24.2,8.6,D,D
c) 2,35.8,37.6,31.0,38.6,19.0,23.4,D,D,
d) 3,31.2,32.6,34.8,27.2,8.6,6.8,D,D,
e) 4,29.4,23.8,29.4,26.0,9.8,22.8,0.0,D,D
f) 5,31.6,31.6,31.4,21.6,17.0,35.4,D,D,
g) 6 to 10,25.6,25.6,24.8,24.4,15.6,14.2,13.2,4.4,4.2
h) 11 to 15,23.0,23.6,21.0,21.2,16.8,16.4,10.2,2.4,0.0
i) 16 to 20,16.2,20.0,19.8,19.4,9.2,8.4,7.0,D,D
j) 21 to 25,12.2,14.4,16.0,12.2,12.4,6.6,6.0,D,D
k) 26+,,,,,,,,,
l) Left Censored,17.2,15.6,12.0,14.4,10.8,13.4,4.4,4.0,2.0
m) ALL,53.8,35.0,30.4,26.0,15.0,19.8,11.6,6.6,4.4
,           2001,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0.0,0.0,0.0,0.0,0.0,0.0,D,D,
b) 1,39.2,48.2,41.2,32.0,34.6,29.6,2.0,0.4,
c) 2,29.8,32.0,31.8,19.6,21.0,8.8,4.2,D,D
d) 3,27.0,34.6,25.8,32.2,17.0,16.6,D,D,
e) 4,24.6,32.2,28.2,19.0,23.8,9.4,D,D,
f) 5,23.4,25.2,27.0,23.0,13.2,40.8,3.0,D,D
g) 6 to 10,26.4,29.4,25.0,25.6,19.0,16.6,4.6,D,D
h) 11 to 15,20.8,19.6,20.8,18.6,17.4,25.0,22.8,1.0,0.0
i) 16 to 20,23.0,20.2,18.4,18.0,17.8,9.8,1.0,D,D
j) 21 to 25,15.6,17.4,17.0,14.4,16.0,15.8,1.4,D,D
k) 26+,,,,,,,,,
l) Left Censored,14.0,16.0,12.6,13.0,12.6,11.2,9.2,8.4,2.2
m) ALL,56.4,36.0,29.8,24.6,23.0,20.6,10.4,16.6,9.8
,           2002,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0.0,0.0,0.0,0.0,0.0,D,,D,
b) 1,41.6,51.4,34.4,30.4,32.2,25.6,32.0,D,D
