Country: USA,,,,,,,,,,,,
Variable: Job_Destruction_Deaths,,,,,,,,,,,,
Unit of Analysis: Active Establishments*,,,,,,,,,,,,
Source: Longitudinal Business Database 1977-2012,,,,,,,,,,,,
    *Establishment activity is defined by the existence of March 12 employment,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
m) ALL,"4,663","2,090","2,128","1,661","1,315","1,154",940,"2,276",563,"1,548",838,"1,696"
,           2002,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0,0,0,0,0,D,D,,,,,
b) 1,842,218,D,D,0,D,D,,,D,,
c) 2,566,186,80,D,0,0,D,D,D,D,,
d) 3,354,118,D,D,0,0,D,,,,,D
e) 4,306,207,105,D,D,D,0,0,D,,,D
f) 5,249,179,212,D,0,0,D,D,D,,,
g) 6 to 10,814,288,607,337,D,D,55,0,0,,D,0
h) 11 to 15,504,292,370,409,163,27,126,D,D,D,D,D
i) 16 to 20,318,264,261,296,68,467,58,D,62,D,D,D
j) 21 to 25,233,169,218,187,207,687,99,145,D,D,D,0
k) 26+,,,,,,,,,,,,
l) Left Censored,374,330,324,805,356,706,D,213,500,D,701,"3,394"
m) ALL,"4,560","2,251","2,515","2,839","1,108","2,828",562,724,744,956,801,"3,466"
,           2003,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0,0,0,0,0,0,D,,D,,,
b) 1,840,240,178,283,D,D,,D,D,,,
c) 2,458,236,221,140,D,D,D,D,,,,
d) 3,332,120,91,D,D,0,D,,D,,D,
e) 4,230,113,D,D,0,D,D,,,,,D
f) 5,232,D,115,0,0,0,D,D,D,,,D
g) 6 to 10,767,317,471,384,0,D,D,0,D,D,0,D
h) 11 to 15,356,173,184,190,D,67,0,D,D,D,D,D
i) 16 to 20,245,194,294,230,D,D,D,0,D,0,0,0
j) 21 to 25,167,125,102,190,14,D,D,D,D,D,0,D
k) 26+,35,D,D,0,0,D,D,0,D,D,0,D
l) Left Censored,315,152,75,247,D,73,D,88,112,360,D,"2,762"
m) ALL,"3,977","1,764","1,773","1,849","1,305","2,057","1,897",157,209,430,79,"2,819"
,           2004,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0,0,0,0,0,D,,,D,,,
b) 1,739,D,290,224,D,D,D,D,D,,,
c) 2,433,232,222,316,D,D,D,,,D,,
d) 3,378,279,162,D,0,D,,D,,,,
e) 4,356,132,D,172,0,0,D,D,,,D,
f) 5,183,102,89,D,D,0,D,D,,,,
g) 6 to 10,778,294,269,151,D,0,D,0,D,D,0,D
h) 11 to 15,529,218,121,431,0,0,0,D,D,0,0,D
i) 16 to 20,274,152,211,188,D,D,D,D,0,0,0,D
j) 21 to 25,256,105,102,177,D,151,D,D,0,D,D,D
k) 26+,57,D,D,D,0,D,D,D,D,D,0,0
l) Left Censored,286,76,170,153,D,539,20,104,D,267,119,"1,903"
m) ALL,"4,269","1,919","1,754","2,059","1,119","1,477",106,429,338,277,119,"2,597"
,           2005,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0,0,0,0,0,0,D,,D,,,
b) 1,762,316,259,D,D,0,D,,,D,,
c) 2,438,216,130,223,0,0,D,D,,,D,
d) 3,398,171,124,D,D,0,D,,,D,,
e) 4,196,82,D,0,0,D,,D,D,D,,
f) 5,265,67,D,D,D,0,D,D,,,,D
g) 6 to 10,698,405,268,353,D,D,D,0,D,D,D,D
h) 11 to 15,469,197,164,349,D,D,D,D,D,D,0,D
i) 16 to 20,278,147,77,D,D,D,D,D,0,0,D,17
j) 21 to 25,189,94,98,0,D,D,D,0,0,0,0,0
k) 26+,103,42,D,D,D,0,0,343,D,D,D,D
l) Left Censored,251,164,105,119,394,851,D,D,"1,241",D,310,"1,218"
m) ALL,"4,047","1,901","1,454","1,455","1,549","2,068",873,"2,025","1,245",159,315,"1,319"
,           2006,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0,0,0,0,0,0,0,D,D,,,
b) 1,816,228,D,166,D,0,D,D,D,D,,
c) 2,520,183,D,D,0,0,D,,,D,,
d) 3,375,152,D,D,0,0,D,D,,,,
e) 4,285,67,88,0,0,0,D,,D,D,,
f) 5,252,89,D,166,D,0,D,D,,D,,
g) 6 to 10,671,386,330,371,D,D,D,D,D,0,D,D
h) 11 to 15,364,226,289,356,D,D,0,D,D,D,0,D
i) 16 to 20,275,98,251,194,D,D,0,D,D,0,0,D
j) 21 to 25,172,87,161,D,0,D,D,D,0,D,D,D
k) 26+,155,68,126,D,D,D,D,D,D,D,D,D
l) Left Censored,221,117,112,419,D,D,D,98,304,121,D,"1,685"
m) ALL,"4,106","1,701","2,049","2,116","1,174","1,238",595,"2,468",355,134,113,"1,808"
,           2007,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0,0,0,0,0,D,D,,,,,
b) 1,902,195,193,152,201,D,D,D,,,,
c) 2,573,244,191,284,D,D,0,D,D,D,,
d) 3,384,219,149,210,0,731,D,D,,,,
e) 4,293,187,170,110,D,0,0,D,D,,D,
f) 5,223,189,126,D,0,D,D,,D,D,,
g) 6 to 10,737,570,609,289,361,512,D,D,D,0,0,D
h) 11 to 15,459,326,121,340,D,0,0,D,D,D,D,D
i) 16 to 20,330,190,265,180,D,722,D,D,D,0,0,D
j) 21 to 25,238,148,275,259,391,110,D,0,D,D,0,D
k) 26+,112,99,106,205,99,605,34,D,D,D,D,D
l) Left Censored,267,102,178,D,33,190,20,181,406,D,281,"5,135"
m) ALL,"4,518","2,469","2,383","2,626","1,730","3,741","1,973","1,938","1,004","1,529",314,"5,344"
,           2008,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0,0,0,0,D,D,,,,,,
b) 1,789,314,D,450,D,D,D,D,,,,
c) 2,530,310,198,334,D,0,D,D,D,,,
d) 3,439,187,243,D,0,D,0,D,D,D,,D
e) 4,345,179,89,D,D,0,D,D,,,,
f) 5,325,136,D,D,0,0,D,D,D,D,,D
g) 6 to 10,884,440,561,296,256,D,D,D,D,D,D,D
h) 11 to 15,524,319,157,266,D,D,0,D,D,D,0,D
i) 16 to 20,326,119,144,306,D,D,0,D,D,0,0,D
j) 21 to 25,234,177,221,294,D,0,D,0,43,0,0,D
k) 26+,206,102,196,D,D,D,0,D,D,D,D,D
l) Left Censored,192,82,230,443,D,D,8,D,196,D,D,942
m) ALL,"4,794","2,365","2,305","2,825","1,700",961,406,106,602,237,269,"1,002"
,           2009,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0,0,0,0,0,,,,,,,
b) 1,841,250,250,275,0,D,D,,,,,
c) 2,658,353,166,181,0,D,D,D,D,,,
d) 3,466,164,130,128,D,0,0,D,D,D,,
e) 4,333,174,141,D,0,D,0,D,0,,,D
f) 5,301,81,81,0,D,0,D,D,,,,
g) 6 to 10,885,355,388,477,D,D,D,D,D,D,D,D
h) 11 to 15,471,320,148,D,D,0,D,D,0,D,D,D
i) 16 to 20,328,182,82,326,D,D,D,D,D,D,0,D
j) 21 to 25,251,207,194,D,D,D,D,D,D,0,D,D
k) 26+,278,133,184,D,318,D,D,D,D,D,D,D
l) Left Censored,205,133,161,162,D,D,59,70,317,D,229,"3,886"
m) ALL,"5,017","2,352","1,925","1,870","1,318",640,749,230,407,260,236,"3,942"
,           2010,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0,0,0,0,0,D,D,,,,,
b) 1,727,344,104,D,D,0,,D,D,D,,
c) 2,463,130,D,D,0,D,D,,,,,
d) 3,323,205,D,179,D,0,,D,D,,,
e) 4,349,78,176,D,D,D,D,D,D,,,
f) 5,274,171,210,0,0,D,0,D,D,,,
g) 6 to 10,912,460,283,363,D,D,D,0,0,0,D,
h) 11 to 15,449,285,130,162,D,0,D,D,D,D,D,0
i) 16 to 20,286,192,112,277,0,0,D,D,D,D,D,D
j) 21 to 25,257,183,195,D,D,0,D,D,18,0,0,D
k) 26+,280,173,95,78,D,D,0,D,0,0,D,35
l) Left Censored,160,158,106,206,D,D,D,99,27,D,405,"3,836"
m) ALL,"4,480","2,379","1,676","1,812","1,143","1,337",792,"1,664",85,199,451,"3,969"
,           2011,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0,0,0,0,0,D,D,,,,,
b) 1,598,294,125,D,D,0,D,D,,D,,
c) 2,383,283,77,178,0,0,D,,D,,,
d) 3,353,121,D,D,D,D,D,,,,,
e) 4,338,214,D,D,D,0,D,D,D,,,
f) 5,275,208,124,109,0,0,0,D,D,,,
g) 6 to 10,916,503,286,607,D,D,D,D,D,D,D,D
h) 11 to 15,521,256,86,182,D,D,D,0,D,D,0,D
i) 16 to 20,376,243,185,D,D,D,0,D,D,D,D,D
j) 21 to 25,311,183,79,382,0,0,D,D,D,0,D,D
k) 26+,300,184,D,D,D,D,D,D,D,D,D,D
l) Left Censored,183,129,112,D,D,D,91,D,669,305,127,"2,246"
m) ALL,"4,554","2,618","1,191","2,421","1,115",910,215,75,"1,139",377,152,"2,353"
,           2012,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0,0,0,0,D,D,,,,,,
b) 1,595,229,86,289,D,D,D,,,,,
c) 2,338,127,258,D,0,D,0,D,,,D,
d) 3,256,80,131,259,D,0,D,D,D,D,,
e) 4,308,119,46,D,D,D,D,,,,,
f) 5,272,123,D,D,0,0,,D,D,,,
g) 6 to 10,698,418,366,336,33,793,0,0,0,D,D,D
h) 11 to 15,495,250,248,266,122,D,D,D,0,D,D,D
i) 16 to 20,288,154,59,161,D,D,D,0,D,0,D,D
j) 21 to 25,305,128,155,202,D,9,D,D,D,0,D,D
k) 26+,310,182,162,252,282,D,127,D,D,D,D,185
l) Left Censored,155,169,D,345,303,280,110,161,429,270,D,"1,420"
m) ALL,"4,020","1,979","1,802","2,303",942,"1,898",338,185,451,"1,064",777,"1,702"
