Country: USA,,,,,,,,,
Variable: Job_Creation_Births,,,,,,,,,
Unit of Analysis: Active Establishments*,,,,,,,,,
Source: Longitudinal Business Database 1977-2012,,,,,,,,,
 *Establishment activity is defined by the existence of March 12 employment,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,           2008,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"2,885","2,634","2,743","3,704","2,562","2,341","1,619","2,041",
b) 1,0,0,0,0,0,0,0,0,
c) 2,D,D,16,0,0,0,0,0,
d) 3,30,D,29,0,0,0,0,0,0
e) 4,35,D,56,0,0,0,0,,0
f) 5,56,25,15,55,0,0,0,0,
g) 6 to 10,101,73,47,75,0,157,0,0,0
h) 11 to 15,45,22,45,53,0,0,0,0,0
i) 16 to 20,33,24,11,140,180,0,0,0,0
j) 21 to 25,22,D,0,38,0,0,0,0,0
k) 26+,25,17,13,0,0,112,0,0,0
l) Left Censored,D,0,0,29,0,0,0,0,0
m) ALL,"3,298","2,886","2,975","4,094","2,742","2,610","1,619","2,041",0
,           2009,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,D,"2,325","2,775","3,573","2,820","2,269","1,517",650,
b) 1,0,0,0,0,0,0,0,0,
c) 2,63,26,90,24,0,0,,0,0
d) 3,49,27,21,56,70,0,0,0,
e) 4,51,0,25,26,0,0,0,0,0
f) 5,47,D,50,29,0,0,0,,0
g) 6 to 10,109,24,57,104,0,150,0,0,0
h) 11 to 15,68,45,27,21,67,0,0,0,0
i) 16 to 20,D,D,0,0,0,0,0,0,
j) 21 to 25,9,D,0,28,0,0,0,0,0
k) 26+,21,D,31,0,0,0,0,0,0
l) Left Censored,21,D,25,20,0,0,0,0,0
m) ALL,"2,899","2,510","3,101","3,881","2,957","2,419","1,517",650,0
,           2010,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"2,330","1,982","2,858","2,804","3,121","2,803","1,087","1,976",
b) 1,0,0,0,0,0,0,0,0,
c) 2,59,D,11,0,0,0,0,0,
d) 3,70,27,54,38,61,220,,0,0
e) 4,69,54,65,0,0,0,0,0,
f) 5,31,28,79,0,0,0,0,0,0
g) 6 to 10,130,100,146,148,0,0,0,0,0
h) 11 to 15,67,D,136,24,0,0,0,0,0
i) 16 to 20,52,D,30,31,74,111,0,0,0
j) 21 to 25,23,D,22,64,135,0,0,0,0
k) 26+,24,D,39,0,0,0,0,0,0
l) Left Censored,18,0,0,0,0,0,0,0,0
m) ALL,"2,873","2,246","3,440","3,109","3,391","3,134","1,087","1,976",0
,           2011,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"2,268","2,054","2,368","3,550","3,604","1,258","1,770",885,
b) 1,0,0,0,0,0,0,0,0,
c) 2,D,44,56,42,0,0,0,0,0
d) 3,56,48,23,91,0,0,0,0,
e) 4,40,D,0,52,0,0,0,0,0
f) 5,63,D,0,31,0,0,0,,
g) 6 to 10,160,94,81,101,0,0,0,0,0
h) 11 to 15,86,55,44,0,0,0,0,0,0
i) 16 to 20,58,D,38,0,0,0,0,0,0
j) 21 to 25,23,D,13,0,0,0,0,0,0
k) 26+,37,39,10,0,50,0,0,0,0
l) Left Censored,D,D,19,73,0,0,0,0,0
m) ALL,"2,875","2,407","2,652","3,940","3,654","1,258","1,770",885,0
,           2012,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"2,657","2,336","2,793","3,366","2,489","1,923",813,,D
b) 1,0,0,0,0,0,0,0,0,
c) 2,38,D,12,0,0,0,0,0,
d) 3,35,D,35,21,0,0,0,0,0
e) 4,51,25,43,30,0,0,0,0,
f) 5,53,32,15,100,0,170,0,0,0
g) 6 to 10,160,67,102,0,60,0,0,0,0
h) 11 to 15,86,42,10,0,92,396,0,0,0
i) 16 to 20,43,D,33,0,0,0,0,0,0
j) 21 to 25,25,D,19,0,59,0,0,0,0
k) 26+,37,D,0,0,63,0,0,0,0
l) Left Censored,32,0,29,46,0,0,0,0,0
m) ALL,"3,217","2,616","3,091","3,563","2,763","2,489",813,0,"1,271"
