Country: USA,,,,,,,,,
Variable: Firms,,,,,,,,,
Unit of Analysis: Active Establishments*,,,,,,,,,
Source: Longitudinal Business Database 1977-2012,,,,,,,,,
 *Establishment activity is defined by the existence of March 12 employment,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
a) 0,"1,739",455,242,136,49,24,7,2,
b) 1,"1,290",352,190,107,37,18,5,3,2
c) 2,"1,035",353,222,113,46,13,5,,1
d) 3,885,357,206,91,38,12,4,4,
e) 4,787,380,221,122,51,22,4,,1
f) 5,563,304,168,103,47,17,2,1,1
g) 6 to 10,"2,089","1,074",683,414,153,72,16,10,2
h) 11 to 15,"1,443",764,549,327,117,62,9,8,2
i) 16 to 20,"1,105",634,453,289,100,49,18,8,3
j) 21 to 25,860,521,329,221,96,44,11,6,2
k) 26+,624,337,226,139,58,30,7,2,1
l) Left Censored,954,525,449,405,158,97,32,10,10
m) ALL,"13,374","6,056","3,938","2,467",950,460,120,54,25
,           2007,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,724",448,233,139,45,17,5,3,
b) 1,"1,293",398,221,122,45,20,4,2,
c) 2,"1,033",352,205,105,42,23,3,5,1
d) 3,899,338,210,113,42,16,3,,1
e) 4,785,321,206,91,27,15,3,5,
f) 5,724,340,208,121,49,23,5,,1
g) 6 to 10,"2,091","1,055",683,421,165,70,16,6,2
h) 11 to 15,"1,340",753,545,325,109,64,10,6,2
i) 16 to 20,"1,125",684,419,312,105,59,14,7,2
j) 21 to 25,823,506,329,220,100,43,10,3,3
k) 26+,774,405,279,187,70,41,10,3,1
l) Left Censored,909,501,435,382,169,96,31,10,9
m) ALL,"13,520","6,101","3,973","2,538",968,487,114,50,22
,           2008,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,485",360,187,98,34,16,5,3,
b) 1,"1,277",384,195,116,35,13,4,3,
c) 2,"1,026",382,212,130,45,20,6,1,
d) 3,865,302,215,101,39,20,4,4,2
e) 4,751,332,193,111,45,21,2,,1
f) 5,666,296,193,93,30,14,6,4,
g) 6 to 10,"2,237","1,145",666,419,171,78,17,6,2
h) 11 to 15,"1,313",756,549,325,105,59,10,4,2
